Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2021/06/30 00:00:00;2021/06/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;17.0;16.975;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/01 00:00:00;2021/07/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.8;38.825;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/02 00:00:00;2021/07/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.0;44.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/03 00:00:00;2021/07/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.1;23.05;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/04 00:00:00;2021/07/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;12.7;12.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/05 00:00:00;2021/07/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.5;23.475;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/06 00:00:00;2021/07/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.5;13.45;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/07/07 00:00:00;2021/07/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;25.7;25.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/08 00:00:00;2021/07/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;31.6;31.55;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/09 00:00:00;2021/07/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.4;58.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/10 00:00:00;2021/07/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;28.6;28.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/11 00:00:00;2021/07/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.5;23.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/12 00:00:00;2021/07/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;29.2;29.175;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/13 00:00:00;2021/07/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.2;19.15;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/14 00:00:00;2021/07/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;12.9;12.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/15 00:00:00;2021/07/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.6;14.55;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/16 00:00:00;2021/07/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;26.7;26.725;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/17 00:00:00;2021/07/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;15.7;15.725;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/18 00:00:00;2021/07/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;11.3;11.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/19 00:00:00;2021/07/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;26.9;26.875;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/20 00:00:00;2021/07/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.8;38.8;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/21 00:00:00;2021/07/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;41.5;41.45;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/22 00:00:00;2021/07/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.2;39.15;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/23 00:00:00;2021/07/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;39.7;39.675;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/24 00:00:00;2021/07/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.0;19.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/25 00:00:00;2021/07/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;8.9;8.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/26 00:00:00;2021/07/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.1;30.075;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/27 00:00:00;2021/07/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.9;13.9;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/28 00:00:00;2021/07/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;10.0;10.0;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/29 00:00:00;2021/07/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;25.2;25.15;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/30 00:00:00;2021/07/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;11.7;11.675;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/07/31 00:00:00;2021/07/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.3;14.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/01 00:00:00;2021/08/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;12.3;12.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/02 00:00:00;2021/08/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;26.4;26.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/03 00:00:00;2021/08/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;17.1;17.075;µg-m3;92.0;100;92.0;A;1;48.799168;2.130556
2021/08/04 00:00:00;2021/08/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;37.7;37.725;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/05 00:00:00;2021/08/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;22.3;22.25;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/06 00:00:00;2021/08/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;5.0;4.95;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/07 00:00:00;2021/08/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;5.9;5.925;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/08 00:00:00;2021/08/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;8.5;8.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/09 00:00:00;2021/08/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;6.8;6.8;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/10 00:00:00;2021/08/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.7;18.65;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/11 00:00:00;2021/08/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;37.3;37.325;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/12 00:00:00;2021/08/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;36.9;36.85;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/13 00:00:00;2021/08/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.5;19.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/14 00:00:00;2021/08/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;35.2;35.225;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/15 00:00:00;2021/08/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.5;38.475;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/16 00:00:00;2021/08/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;7.5;7.475;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/17 00:00:00;2021/08/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.2;19.225;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/18 00:00:00;2021/08/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;12.4;12.375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/19 00:00:00;2021/08/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;12.7;12.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/20 00:00:00;2021/08/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;33.6;33.6;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/21 00:00:00;2021/08/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.8;19.825;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/22 00:00:00;2021/08/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;7.4;7.375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/23 00:00:00;2021/08/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;15.8;15.75;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/24 00:00:00;2021/08/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;20.4;20.35;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/08/25 00:00:00;2021/08/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;28.4;28.375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/26 00:00:00;2021/08/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.0;17.975;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/27 00:00:00;2021/08/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;19.2;19.175;µg-m3;96.0;100;96.0;A;1;48.799168;2.130556
2021/08/28 00:00:00;2021/08/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.6;18.625;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/29 00:00:00;2021/08/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;9.4;9.4;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/30 00:00:00;2021/08/30 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;22.2;22.15;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/08/31 00:00:00;2021/08/31 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;22.1;22.1;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/01 00:00:00;2021/09/01 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;18.6;18.55;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/02 00:00:00;2021/09/02 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;26.8;26.825;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/03 00:00:00;2021/09/03 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.3;47.275;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/04 00:00:00;2021/09/04 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;32.3;32.3;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/05 00:00:00;2021/09/05 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;32.9;32.875;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/06 00:00:00;2021/09/06 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;55.8;55.825;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/07 00:00:00;2021/09/07 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;59.0;58.975;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/08 00:00:00;2021/09/08 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.2;44.225;µg-m3;100.0;100;100.0;R;1;48.799168;2.130556
2021/09/09 00:00:00;2021/09/09 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;13.7;13.725;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/10 00:00:00;2021/09/10 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.5;14.5;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/11 00:00:00;2021/09/11 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;43.6;43.575;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/12 00:00:00;2021/09/12 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.7;47.7;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/13 00:00:00;2021/09/13 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;48.9;48.9;µg-m3;96.0;100;96.0;R;1;48.799168;2.130556
2021/09/14 00:00:00;2021/09/14 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;37.8;37.75;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/15 00:00:00;2021/09/15 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;28.9;28.875;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/16 00:00:00;2021/09/16 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;58.4;58.35;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/17 00:00:00;2021/09/17 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.9;52.85;µg-m3;96.0;100;96.0;A;1;48.799168;2.130556
2021/09/18 00:00:00;2021/09/18 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;49.1;49.1;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/19 00:00:00;2021/09/19 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;14.4;14.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/20 00:00:00;2021/09/20 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;23.4;23.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/21 00:00:00;2021/09/21 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;49.1;49.125;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/22 00:00:00;2021/09/22 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.5;47.45;µg-m3;83.0;100;83.0;A;1;48.799168;2.130556
2021/09/23 00:00:00;2021/09/23 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;38.8;38.775;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/24 00:00:00;2021/09/24 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;52.9;52.925;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/25 00:00:00;2021/09/25 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;63.4;63.35;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/26 00:00:00;2021/09/26 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;12.4;12.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/27 00:00:00;2021/09/27 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;44.4;44.375;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/28 00:00:00;2021/09/28 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;47.4;47.425;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
2021/09/29 00:00:00;2021/09/29 23:59:59;AIRPARIF;FR11ZAG01;ZAG PARIS;FR04029;VERSAILLES;Périurbaine;NO2;Fond;Oui;mesures fixes;Max. journalier moy. hor.;30.3;30.275;µg-m3;100.0;100;100.0;A;1;48.799168;2.130556
